t ,hm, hest, vest, Nest, dest, actualwished
118.746, 0.856, 0.876734, 0.0736728, 0.0542943, -0.0136699, -0.0201764, 0.0612919
118.764, 0.898, 0.86656, 0.00448293, 0.0620213, -0.00701879, 0.026, 0.00739592
118.8, 0.882, 0.876809, 0.0772861, 0.0551969, -0.0124151, 0.026, 0.0573749
118.82, 0.901, 0.882779, 0.115543, 0.0533156, -0.0141845, 0.026, 0.0761406
118.84, 0.897, 0.894602, 0.188963, 0.0474011, -0.0188779, 0.026, 0.122402
118.859, 0.871, 0.898818, 0.207542, 0.0469573, -0.0193097, 0.026, 0.129574
118.9, 0.9, 0.891844, 0.145686, 0.0552188, -0.0131857, 0.026, 0.0764778
118.921, 0.936, 0.901771, 0.195525, 0.0520607, -0.0158898, 0.026, 0.104527
118.94, 0.846, 0.919864, 0.301843, 0.0425177, -0.0232563, 0.026, 0.176071
118.961, 0.836, 0.892204, 0.0853658, 0.0674121, -0.0045206, 0.026, 0.00768474
118.973, 0.865, 0.881692, 0.00849147, 0.0756807, 0.00154492, 0.00768474, -0.0494773
119.005, 0.921, 0.871538, -0.0697646, 0.0833222, 0.00708103, 0.00768474, -0.10392
119.016, 0.848, 0.880394, -0.00994209, 0.076745, 0.00200273, 0.00768474, -0.058379
119.042, 0.909, 0.863729, -0.128103, 0.0885315, 0.0107018, 0.00768474, -0.142178
119.062, 0.802, 0.878139, -0.02648, 0.0769786, 0.00170697, 0.00768474, -0.0631265
119.081, 0.844, 0.850367, -0.216348, 0.0963251, 0.0161734, -0.0157005, -0.200058
119.102, 0.889, 0.843281, -0.253058, 0.0981123, 0.0175147, -0.0157005, -0.217942
119.128, 0.775, 0.852313, -0.181168, 0.0891513, 0.0107314, -0.0157005, -0.158825
119.141, 0.856, 0.817371, -0.406314, 0.11089, 0.0272183, -0.0157005, -0.316354
119.162, 0.85, 0.825021, -0.323005, 0.0989981, 0.0180363, -0.0157005, -0.241351
119.182, 0.855, 0.826502, -0.301333, 0.0957069, 0.0155347, -0.0191127, -0.221081
119.197, 0.911, 0.832452, -0.232611, 0.0860913, 0.0083458, -0.0191127, -0.160425
119.221, 0.878, 0.855606, -0.0574966, 0.0665823, -0.00622727, -0.0191127, -0.0270418
119.242, 0.883, 0.865182, 0.019478, 0.0581244, -0.0121083, -0.0191127, 0.0304768
119.261, 0.859, 0.871953, 0.0696558, 0.0530311, -0.0155033, -0.0191127, 0.066034
119.281, 0.849, 0.868484, 0.0473522, 0.0557546, -0.0129286, 0.026, 0.0472919
119.302, 0.864, 0.861754, 0.00426477, 0.0614606, -0.00882972, 0.026, 0.0102424
119.321, 0.933, 0.862638, 0.0143717, 0.0612216, -0.009256, 0.026, 0.0140107
119.34, 0.87, 0.883533, 0.158324, 0.0469528, -0.0202219, 0.026, 0.116253
119.379, 0.861, 0.882147, 0.144153, 0.0496044, -0.0182831, 0.026, 0.100679
119.389, 0.799, 0.872476, 0.066218, 0.0605464, -0.0102464, 0.026, 0.0312112
119.439, 0.873, 0.842176, -0.142884, 0.0832757, 0.00663469, 0.026, -0.125954
119.46, 0.879, 0.863654, 0.0258811, 0.0648547, -0.00847536, 0.026, 0.00200683
119.481, 0.84, 0.869984, 0.0678753, 0.0611232, -0.0115572, 0.026, 0.0301093
119.492, 0.881, 0.864819, 0.0308159, 0.0653985, -0.00844371, 0.026, 0.0012285
119.531, 0.929, 0.87813, 0.117206, 0.0575967, -0.014857, 0.026, 0.0596617
119.55, 0.902, 0.893057, 0.212547, 0.0484018, -0.0219132, 0.026, 0.126431
119.571, 0.843, 0.903015, 0.26045, 0.0454125, -0.02425, 0.026, 0.153044
119.591, 0.857, 0.885617, 0.123256, 0.0613338, -0.0122602, 0.026, 0.0456864
119.602, 0.84, 0.881327, 0.0882222, 0.0653845, -0.00931004, 0.026, 0.0184752
119.641, 0.856, 0.853883, -0.116703, 0.0878024, 0.00710875, 0.026, -0.135471
119.659, 0.849, 0.852801, -0.12194, 0.0878736, 0.00681052, 0.026, -0.136841
119.681, 0.915, 0.849342, -0.14213, 0.0893596, 0.00748961, 0.026, -0.148457
119.7, 0.88, 0.872938, 0.0234211, 0.0713436, -0.00665173, 0.026, -0.0232584
119.711, 0.876, 0.875447, 0.0365195, 0.0701538, -0.00778376, -0.02143, -0.0141027
119.738, 0.869, 0.876752, 0.0372623, 0.0691383, -0.00793747, -0.02143, -0.00958509
119.761, 0.726, 0.874247, 0.014276, 0.0708257, -0.00615393, -0.02143, -0.0234831
119.79, 0.946, 0.835333, -0.251559, 0.0979336, 0.0145962, -0.02143, -0.215783
119.829, 0.95, 0.887861, 0.12471, 0.0557521, -0.0170912, -0.0270283, 0.072823
119.843, 0.889, 0.938313, 0.450777, 0.0219834, -0.0412808, -0.0270283, 0.310037
119.88, 0.904, 0.923777, 0.307917, 0.0397471, -0.026309, -0.0270283, 0.191999
119.901, 0.858, 0.922333, 0.27374, 0.0443925, -0.021907, -0.0270283, 0.161872
119.921, 0.859, 0.898368, 0.085375, 0.0648996, -0.00548737, 0.026, 0.0197026
119.949, 0.85, 0.886772, -0.00094088, 0.0744728, 0.00146431, 0.026, -0.0456873
119.96, 0.897, 0.872155, -0.103736, 0.0853117, 0.00920814, 0.026, -0.121044
119.981, 0.834, 0.880061, -0.0469829, 0.0789366, 0.00382053, 0.026, -0.0768593
120.002, 0.908, 0.861268, -0.174679, 0.0920811, 0.0132787, 0.026, -0.169219
120.017, 0.879, 0.871837, -0.0971354, 0.083402, 0.0062848, -0.023721, -0.109388
120.042, 0.877, 0.872786, -0.0865202, 0.0805894, 0.00449158, -0.023721, -0.094221
120.068, 0.866, 0.87268, -0.0843926, 0.0794681, 0.00386207, -0.023721, -0.0888308
120.079, 0.89, 0.868214, -0.110099, 0.0809258, 0.00528047, -0.023721, -0.102516
120.101, 0.839, 0.875081, -0.0558792, 0.07391, 0.000303493, -0.023721, -0.0570667
120.22, 0.873, 0.864741, -0.122979, 0.0802969, 0.00537209, -0.0182986, -0.103799
120.231, 0.872, 0.86849, -0.0465244, 0.0662706, -0.00409549, -0.0208766, -0.0226781
120.251, 0.851, 0.86892, -0.0348347, 0.0647042, -0.00486467, -0.0208766, -0.0132108
120.271, 0.85, 0.861699, -0.0764893, 0.0688065, -0.0013921, -0.0208766, -0.043256
120.3, 0.911, 0.858667, -0.0917498, 0.0701616, -0.000197836, -0.0208766, -0.0537028
120.321, 0.875, 0.894303, 0.172448, 0.0417045, -0.0210414, -0.0208766, 0.14279
120.35, 0.895, 0.890967, 0.145485, 0.0454317, -0.0176771, 0.026, 0.1184
120.36, 0.894, 0.895653, 0.173118, 0.0444772, -0.0185303, 0.026, 0.130057
120.381, 0.881, 0.89869, 0.186235, 0.0451056, -0.0181767, 0.026, 0.13085
120.401, 0.823, 0.895735, 0.157043, 0.0499665, -0.0146265, 0.026, 0.101505
120.422, 0.869, 0.870311, -0.02402, 0.0703874, 0.000605703, 0.026, -0.0378645
120.441, 0.875, 0.869385, -0.0282053, 0.0712233, 0.000854932, 0.026, -0.0424594
120.452, 0.857, 0.870186, -0.0216429, 0.0707325, 0.000275296, -0.0210339, -0.0383671
120.501, 0.853, 0.856518, -0.110056, 0.0785205, 0.00694553, -0.0210339, -0.0975293
120.53, 0.904, 0.851232, -0.13339, 0.0794955, 0.0080001, -0.0210339, -0.108655
120.55, 0.906, 0.867712, -0.0114371, 0.0658673, -0.00209714, -0.0233862, -0.0155753
120.565, 0.86, 0.878023, 0.0609488, 0.0581333, -0.00765496, -0.0233862, 0.0379883
120.591, 0.833, 0.870925, 0.0115656, 0.0634227, -0.0030665, -0.0233862, 0.000584609
120.61, 0.883, 0.860528, -0.0573225, 0.0704603, 0.00254001, -0.0233862, -0.0495966
120.631, 0.832, 0.869758, 0.0135282, 0.0624316, -0.00312292, -0.0233862, 0.00462683
120.65, 0.847, 0.858349, -0.0617256, 0.0701732, 0.00304677, -0.0233862, -0.0504549
120.688, 0.866, 0.854317, -0.0836246, 0.0720756, 0.00470707, -0.0188888, -0.065159
120.71, 0.897, 0.859899, -0.0272909, 0.0651704, -6.70729e-05, -0.0188888, -0.0201594
120.729, 0.896, 0.874301, 0.07679, 0.0542299, -0.00801748, -0.0188888, 0.0560294
120.742, 0.897, 0.881879, 0.127673, 0.0493251, -0.0114024, -0.0188888, 0.0911863
120.771, 0.884, 0.894732, 0.208295, 0.0421419, -0.0161117, 0.026, 0.144163
120.788, 0.891, 0.894792, 0.203658, 0.0436508, -0.015047, 0.026, 0.136283
120.802, 0.89, 0.897583, 0.211427, 0.0449431, -0.0142462, 0.026, 0.132842
120.822, 0.875, 0.898954, 0.208242, 0.0471903, -0.0127279, 0.026, 0.12228
120.846, 0.895, 0.89559, 0.1761, 0.0517627, -0.00941544, 0.026, 0.0935417
120.87, 0.831, 0.899504, 0.188054, 0.0523418, -0.00927544, 0.026, 0.0946794
120.881, 0.82, 0.876012, 0.0137625, 0.0720261, 0.00531191, 0.026, -0.0392875
120.912, 0.852, 0.843712, -0.211186, 0.0960005, 0.0226733, 0.026, -0.20566
120.93, 0.902, 0.842663, -0.208554, 0.0948333, 0.0210911, 0.026, -0.19924
120.946, 0.961, 0.852651, -0.135074, 0.0867199, 0.0145777, 0.026, -0.143092
120.96, 0.822, 0.890059, 0.124327, 0.059359, -0.00667269, 0.026, 0.0489291
120.976, 0.863, 0.871584, -0.00908025, 0.0740471, 0.00418004, 0.026, -0.051952
121.008, 0.859, 0.870046, -0.0205245, 0.0753424, 0.00495264, -0.0200994, -0.060573
121.021, 0.897, 0.861959, -0.0781456, 0.0799816, 0.00885806, -0.0200994, -0.0968254
121.04, 0.755, 0.873052, -0.000128027, 0.070924, 0.00218379, -0.0200994, -0.0356367
121.056, 0.956, 0.835792, -0.253634, 0.0968132, 0.0219492, -0.0200994, -0.219177
121.071, 0.883, 0.864467, -0.0484778, 0.0741427, 0.00481947, -0.0279365, -0.0632224
121.097, 0.91, 0.872055, 0.00664332, 0.0673666, 0.000145402, -0.0279365, -0.0186381
121.129, 0.874, 0.892576, 0.145742, 0.0522847, -0.0106409, -0.0279365, 0.0854023
121.157, 0.832, 0.885776, 0.0855144, 0.0591892, -0.00446145, -0.0279365, 0.0378711
121.179, 0.849, 0.875871, 0.015748, 0.0664469, 0.00127697, -0.0279365, -0.0133724
121.2, 0.847, 0.860379, -0.0899899, 0.076845, 0.00975975, -0.0133724, -0.0886146
121.23, 0.875, 0.850084, -0.149565, 0.0820697, 0.013785, -0.0133724, -0.128164
121.255, 0.881, 0.856614, -0.0938505, 0.0753425, 0.00870149, -0.0133724, -0.0834647
121.281, 0.871, 0.867127, -0.0107762, 0.0659227, 0.00169357, -0.0133724, -0.0195649
121.308, 0.856, 0.868171, -0.000858721, 0.064866, 0.00104388, -0.0195649, -0.0124315
121.335, 0.866, 0.86036, -0.0490648, 0.0697077, 0.0051721, -0.0195649, -0.047552
121.369, 0.843, 0.861929, -0.0302085, 0.0672651, 0.00362638, -0.0195649, -0.0321039
121.389, 0.89, 0.853944, -0.0790267, 0.0721113, 0.00753206, -0.0185924, -0.0671928
121.429, 0.85, 0.878227, 0.102456, 0.0523489, -0.00704548, -0.0185924, 0.0688244
121.444, 0.888, 0.867137, 0.0237848, 0.0613415, 0.000240853, -0.0185924, 0.00713024
121.474, 0.847, 0.876493, 0.0891584, 0.0547289, -0.00443906, -0.0185924, 0.0537424
121.5, 0.855, 0.860944, -0.0204219, 0.0669785, 0.0053849, 0.026, -0.0308254
121.529, 0.853, 0.858153, -0.0351453, 0.069299, 0.00663717, 0.026, -0.0448737
121.56, 0.838, 0.852999, -0.0615101, 0.0732315, 0.00864532, 0.026, -0.0689738
121.599, 0.86, 0.846155, -0.102603, 0.0778715, 0.0116273, -0.0182255, -0.10039
121.616, 0.812, 0.85197, -0.0490728, 0.0708934, 0.0065437, -0.0182255, -0.0553654
121.641, 0.835, 0.832487, -0.174742, 0.0834675, 0.0162476, -0.0182255, -0.145483
121.671, 0.878, 0.828665, -0.18014, 0.0824089, 0.0154935, -0.0182255, -0.142697
121.688, 0.833, 0.84138, -0.0812362, 0.0712773, 0.00712722, -0.0182255, -0.0668734
121.72, 0.894, 0.833713, -0.118375, 0.074481, 0.00981358, -0.0178626, -0.0917795
121.759, 0.892, 0.844886, -0.0360811, 0.0656257, 0.00319704, -0.0178626, -0.0304679
121.809, 0.918, 0.885978, 0.25893, 0.0348107, -0.0195257, -0.0178626, 0.184982
121.832, 0.844, 0.929853, 0.525248, 0.0113264, -0.0358144, 0.026, 0.360089
121.85, 0.881, 0.908022, 0.345233, 0.0338496, -0.0186678, 0.026, 0.211748
121.882, 0.841, 0.902785, 0.272957, 0.0455076, -0.0100459, 0.026, 0.141175
121.911, 0.888, 0.877709, 0.073388, 0.0689784, 0.0073293, 0.026, -0.0160713
121.924, 0.879, 0.881618, 0.0925391, 0.0674722, 0.00582474, -0.00367989, -0.00367989
121.969, 0.877, 0.88202, 0.0898718, 0.0680912, 0.00606839, -0.00367989, -0.00680336
122, 0.928, 0.881706, 0.0492952, 0.0726449, 0.009386, -0.00367989, -0.0366493
122.023, 0.826, 0.902142, 0.177495, 0.0591748, -0.000875585, -0.0254333, 0.058245
122.059, 0.89, 0.869943, -0.0628718, 0.0843284, 0.0186166, -0.0254333, -0.118168
122.076, 0.914, 0.87891, -0.00487367, 0.0765736, 0.0129103, -0.0254333, -0.0678429
122.109, 0.859, 0.895144, 0.0994768, 0.0647684, 0.00423437, -0.0254333, 0.0128688
122.13, 0.897, 0.884965, 0.0212295, 0.0727755, 0.0105574, 0.0128688, -0.0437719
122.161, 0.893, 0.895286, 0.0797322, 0.0671162, 0.0055507, 0.0128688, -0.00179851
122.172, 0.952, 0.895662, 0.0773782, 0.067616, 0.00578528, 0.0128688, -0.00439091
122.191, 0.821, 0.918292, 0.221138, 0.05316, -0.00540457, 0.0128688, 0.0991417
122.219, 0.882, 0.886411, -0.0137669, 0.0787895, 0.0138271, 0.0128688, -0.0775689
122.241, 0.793, 0.883492, -0.0407369, 0.0813543, 0.0151559, -0.0215895, -0.0953583
122.261, 0.913, 0.848766, -0.278766, 0.105066, 0.0331484, -0.0215895, -0.264774
122.281, 0.759, 0.867528, -0.138338, 0.0881664, 0.0202181, -0.0215895, -0.151692
122.302, 0.919, 0.821964, -0.440974, 0.118137, 0.0428592, -0.0215895, -0.36649
122.331, 0.814, 0.862109, -0.130999, 0.0815691, 0.0147963, -0.0215895, -0.120473
122.342, 0.859, 0.851548, -0.197881, 0.0879866, 0.0196919, -0.0165195, -0.167152
122.389, 0.87, 0.85035, -0.191567, 0.0859917, 0.0181363, -0.0165195, -0.156797
122.411, 0.825, 0.859291, -0.0952422, 0.073055, 0.00831173, -0.0165195, -0.0739781
122.444, 0.904, 0.83436, -0.247276, 0.0880532, 0.0198394, -0.0172901, -0.182271
122.464, 0.874, 0.855238, -0.0858885, 0.0700213, 0.00619271, -0.0172901, -0.05903
122.483, 0.87, 0.860002, -0.0440516, 0.0654011, 0.0028548, -0.0172901, -0.0276355
122.511, 0.915, 0.864053, -0.00507754, 0.0612797, 4.98873e-05, -0.0172901, 0.000517061
122.528, 0.902, 0.873751, 0.0635126, 0.0542516, -0.0051222, -0.0172901, 0.0500052
122.549, 0.89, 0.886045, 0.148024, 0.0460687, -0.0109491, 0.026, 0.108678
122.562, 0.844, 0.889953, 0.170387, 0.0454129, -0.0116435, 0.026, 0.117692
122.582, 0.972, 0.874219, 0.0556351, 0.0595055, -0.00125257, 0.026, 0.0242842
122.602, 0.81, 0.912339, 0.31255, 0.0339919, -0.0208831, 0.026, 0.207187
122.629, 0.919, 0.880915, 0.0815308, 0.0604506, -0.000989332, 0.026, 0.0275803
122.64, 0.863, 0.895203, 0.173495, 0.0518789, -0.00779582, 0.026, 0.0908149
122.67, 0.9, 0.890476, 0.134939, 0.05673, -0.00428444, 0.026, 0.0590886
122.698, 0.903, 0.901088, 0.189839, 0.0532041, -0.00749857, 0.026, 0.0903302
122.721, 0.88, 0.909666, 0.219304, 0.0529446, -0.00822475, 0.026, 0.100459
122.76, 0.901, 0.896368, 0.0923538, 0.0690179, 0.00338125, 0.026, -0.00392863
122.789, 0.896, 0.899869, 0.103849, 0.0683947, 0.0024788, 0.026, 0.0026855
122.804, 0.879, 0.900503, 0.0941389, 0.0700297, 0.00327209, 0.026, -0.00639629
122.829, 0.867, 0.891321, 0.0121255, 0.0792997, 0.00961654, 0.026, -0.0685254
122.854, 0.833, 0.88099, -0.0678035, 0.0875831, 0.0152459, 0.026, -0.12594
122.865, 0.84, 0.871113, -0.136429, 0.0944613, 0.0201208, -0.0178626, -0.174602
122.892, 0.893, 0.850798, -0.272286, 0.106109, 0.0288638, -0.0178626, -0.262622
122.921, 0.779, 0.866037, -0.152037, 0.0901437, 0.0165725, -0.0178626, -0.159005
122.934, 1.002, 0.847691, -0.273103, 0.101933, 0.0254799, -0.0178626, -0.244038
122.961, 0.844, 0.926051, 0.279314, 0.0413712, -0.0203978, -0.0178626, 0.174049
122.981, 0.903, 0.900811, 0.0893317, 0.0622602, -0.00405745, 0.026, 0.0298487
123.001, 0.86, 0.903435, 0.0995056, 0.0621185, -0.00449717, 0.026, 0.03366
123.03, 0.949, 0.882703, -0.0536343, 0.0793276, 0.00802303, 0.026, -0.0834398
123.044, 0.812, 0.899569, 0.060761, 0.0674205, -0.00132553, 0.026, 0.000688693
123.071, 0.882, 0.856716, -0.239121, 0.0993587, 0.0222768, 0.026, -0.22143
123.082, 0.852, 0.859192, -0.216207, 0.0963686, 0.0196402, -0.0215895, -0.201687
123.121, 0.89, 0.845214, -0.289623, 0.100078, 0.0224982, -0.0215895, -0.238107
123.135, 0.848, 0.852972, -0.224422, 0.0917887, 0.0162326, -0.0215895, -0.183851
123.161, 0.874, 0.844708, -0.261084, 0.0933611, 0.0175243, -0.0215895, -0.201111
123.18, 0.848, 0.849076, -0.217438, 0.0874755, 0.0131284, -0.0215895, -0.163479
123.201, 0.868, 0.84313, -0.236685, 0.0876204, 0.0133975, -0.0189632, -0.169872
123.221, 0.849, 0.847763, -0.186062, 0.0809331, 0.00843426, -0.0189632, -0.126991
123.249, 0.875, 0.845996, -0.188823, 0.0806408, 0.00829994, -0.0189632, -0.126734
123.28, 0.877, 0.857023, -0.087151, 0.0684716, -0.000636426, -0.0189632, -0.0461147
123.31, 0.853, 0.86507, -0.0159984, 0.0605675, -0.00619051, -0.0211919, 0.00732216
123.331, 0.842, 0.855198, -0.0672511, 0.0659405, -0.00129765, -0.0211919, -0.0317395
123.352, 0.899, 0.848577, -0.100587, 0.069133, 0.00146738, -0.0211919, -0.0556101
123.372, 0.859, 0.865546, 0.0276346, 0.0553999, -0.00860003, -0.0211919, 0.0393319
123.396, 0.907, 0.864583, 0.02376, 0.0559727, -0.0079415, -0.0211919, 0.0354003
123.421, 0.894, 0.896675, 0.251637, 0.0329298, -0.0244754, 0.026, 0.197958
123.435, 0.883, 0.899494, 0.263847, 0.0334477, -0.0241006, 0.026, 0.198908
123.459, 0.913, 0.898368, 0.24208, 0.0387239, -0.0201529, 0.026, 0.169609
123.482, 0.837, 0.910325, 0.308723, 0.0343826, -0.0235312, 0.026, 0.207039
123.508, 0.895, 0.894177, 0.185463, 0.0490348, -0.0125009, 0.026, 0.108872
123.518, 0.862, 0.898462, 0.202, 0.0490901, -0.0126764, 0.026, 0.113432
123.554, 0.86, 0.887035, 0.108167, 0.0607793, -0.00409115, 0.026, 0.0366476
123.589, 0.853, 0.876355, 0.0236395, 0.0708916, 0.00310089, 0.026, -0.0304591
123.61, 0.851, 0.860425, -0.0929873, 0.0838371, 0.0120312, 0.026, -0.118448
123.622, 0.877, 0.856669, -0.116728, 0.086098, 0.0133393, -0.0191876, -0.134524
123.651, 0.871, 0.864818, -0.055232, 0.0776823, 0.00712278, -0.0191876, -0.0805577
123.671, 0.781, 0.866033, -0.0455261, 0.07582, 0.00589774, -0.0191876, -0.0697569
123.7, 0.933, 0.849107, -0.159419, 0.0872524, 0.0146289, -0.0191876, -0.151343
123.718, 0.866, 0.895486, 0.169523, 0.0508484, -0.0127336, -0.0191876, 0.0989081
123.733, 0.932, 0.888497, 0.112454, 0.0573392, -0.00739899, 0.026, 0.054467
123.761, 0.875, 0.915565, 0.284987, 0.0411471, -0.020027, 0.026, 0.173446
123.775, 0.892, 0.910637, 0.241444, 0.0467306, -0.0158593, 0.026, 0.137101
123.801, 0.859, 0.907364, 0.192945, 0.0543906, -0.0103062, 0.026, 0.0906578
123.823, 0.862, 0.893156, 0.0806417, 0.0673686, -0.000745676, 0.0032506, 0.0032506
123.869, 0.859, 0.88709, 0.0336562, 0.072614, 0.00298496, 0.0032506, -0.0323679
123.879, 0.882, 0.864213, -0.137523, 0.0900733, 0.0159446, 0.0032506, -0.15532
123.934, 0.787, 0.87533, -0.0501512, 0.0779038, 0.00594567, -0.0215895, -0.0767641
123.952, 0.944, 0.846495, -0.244853, 0.0973171, 0.0207958, -0.0215895, -0.215638
123.971, 0.84, 0.876833, -0.0261664, 0.0726995, 0.00222786, -0.0215895, -0.0474003
123.99, 0.85, 0.866184, -0.0975743, 0.0796265, 0.00767172, -0.0215895, -0.0976038
124.009, 0.887, 0.857564, -0.14961, 0.0839193, 0.0111364, -0.0215895, -0.130972
124.031, 0.846, 0.867208, -0.0723428, 0.0743895, 0.00413191, -0.0219912, -0.0681248
124.07, 0.838, 0.862069, -0.103861, 0.0772582, 0.00644038, -0.0219912, -0.0895609
124.091, 0.887, 0.834683, -0.268818, 0.0921587, 0.0182625, -0.0219912, -0.201166
124.111, 0.818, 0.849013, -0.151229, 0.0782361, 0.00781107, -0.0219912, -0.10804
124.132, 0.879, 0.833578, -0.241022, 0.0865587, 0.0143168, -0.0219912, -0.169795
124.151, 0.847, 0.845306, -0.141996, 0.0749382, 0.00565704, -0.0213505, -0.0919896
124.171, 0.866, 0.843108, -0.141894, 0.0741765, 0.00531874, -0.0213505, -0.0891886
124.191, 0.914, 0.848642, -0.0896067, 0.0680746, 0.000944705, -0.0213505, -0.0485825
124.21, 0.884, 0.866273, 0.0394885, 0.0543938, -0.00914271, -0.0213505, 0.0465186
124.231, 0.899, 0.875784, 0.109425, 0.0476391, -0.0136548, -0.0213505, 0.0945493
124.251, 0.863, 0.88677, 0.183282, 0.0407583, -0.0183173, 0.026, 0.144409
124.28, 0.887, 0.884059, 0.161916, 0.0440614, -0.0158837, 0.026, 0.123952
124.301, 0.855, 0.892673, 0.209923, 0.0429181, -0.0170492, 0.026, 0.142011
124.321, 0.871, 0.882638, 0.131008, 0.0531126, -0.00949077, 0.026, 0.0756004
124.341, 0.866, 0.881413, 0.11778, 0.0554781, -0.00787816, 0.026, 0.0616977
124.353, 0.834, 0.878635, 0.0933899, 0.0590541, -0.00539927, 0.026, 0.0394654
124.395, 0.86, 0.845272, -0.146039, 0.0863522, 0.0145096, 0.026, -0.145672
124.421, 0.882, 0.848612, -0.113422, 0.0824271, 0.0107712, 0.026, -0.1189
124.436, 0.867, 0.853878, -0.074639, 0.0782873, 0.0073636, 0.026, -0.0898449
124.451, 0.859, 0.857303, -0.0478025, 0.0755008, 0.00476119, 0.026, -0.0698446
124.462, 0.868, 0.857141, -0.0479141, 0.0755854, 0.00458761, -0.019793, -0.0700576
124.485, 0.863, 0.860946, -0.019867, 0.0717251, 0.00195262, -0.019793, -0.0455404
124.509, 0.724, 0.861294, -0.0168635, 0.0708924, 0.00157296, -0.019793, -0.0412165
124.529, 0.967, 0.809447, -0.367152, 0.106738, 0.0289, -0.019793, -0.295205
124.544, 0.891, 0.861447, 0.00895263, 0.0652122, -0.00257755, -0.019793, -0.00948687
124.571, 0.905, 0.876814, 0.114626, 0.0539739, -0.010601, -0.00948687, 0.0684877
124.59, 0.871, 0.885762, 0.171411, 0.048522, -0.0145056, -0.00948687, 0.107876
124.611, 0.871, 0.882969, 0.140086, 0.0530076, -0.0106469, -0.00948687, 0.079233
124.632, 0.853, 0.881705, 0.125401, 0.0550544, -0.00887754, -0.00948687, 0.0660707
124.66, 0.884, 0.87469, 0.0714209, 0.0611623, -0.00403393, -0.00948687, 0.0242684
124.68, 0.905, 0.882744, 0.118618, 0.0566979, -0.00707044, 0.0242684, 0.0566771
124.701, 0.902, 0.89656, 0.202102, 0.0495683, -0.0127845, 0.0242684, 0.111297
124.721, 0.901, 0.902684, 0.22919, 0.0483503, -0.013878, 0.0242684, 0.12441
124.745, 0.853, 0.904737, 0.234186, 0.0486903, -0.0137029, 0.0242684, 0.124485
124.764, 0.905, 0.880593, 0.0412984, 0.0713685, 0.00315291, 0.0242684, -0.0275121
124.788, 0.851, 0.88561, 0.0716379, 0.068407, 0.000710771, -0.0234697, -0.0058719
124.811, 0.88, 0.864138, -0.0910943, 0.0845207, 0.0135071, -0.0234697, -0.121308
124.822, 0.837, 0.86621, -0.0761852, 0.0823259, 0.0119256, -0.0234697, -0.107534
124.841, 0.946, 0.85339, -0.161774, 0.0900062, 0.0179003, -0.0234697, -0.164775
124.87, 0.902, 0.871537, -0.034528, 0.0758837, 0.00728995, -0.0234697, -0.0677427
124.89, 0.838, 0.88882, 0.0824074, 0.0624395, -0.00246556, -0.0232197, 0.0233615
124.911, 0.887, 0.865959, -0.081292, 0.0793512, 0.0108041, -0.0232197, -0.0961433
124.931, 0.865, 0.872265, -0.0346795, 0.0735275, 0.00659628, -0.0232197, -0.0578506
124.961, 0.849, 0.866927, -0.068444, 0.0760045, 0.00885599, -0.0232197, -0.0782697
124.99, 0.889, 0.85526, -0.141113, 0.0824118, 0.0140029, -0.0190379, -0.126681
125.01, 0.841, 0.865239, -0.063545, 0.0732957, 0.00719945, -0.0190379, -0.065486
125.04, 0.847, 0.849608, -0.161034, 0.0825856, 0.014479, -0.0190379, -0.133475
125.059, 0.868, 0.846543, -0.172706, 0.083023, 0.0148593, -0.0190379, -0.138793
125.078, 0.853, 0.851734, -0.122169, 0.0765616, 0.0100534, -0.020486, -0.0968333
125.101, 0.852, 0.849479, -0.124527, 0.0759377, 0.0097631, -0.020486, -0.0951643
125.21, 0.881, 0.848685, -0.123722, 0.0754823, 0.00950298, -0.0192627, -0.0931524
125.23, 0.889, 0.906084, 0.337055, 0.0236974, -0.028709, -0.0192627, 0.258631
125.252, 0.856, 0.906424, 0.322252, 0.027727, -0.02485, -0.0192627, 0.23608
